date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-01-05,14,3,0.0,10.0,3,66,02:27 PM,03:07 AM,08:17 AM,06:12 PM,2,6,8,6,13,1,65,0.0,1026,14,10,216,8,LIT
2020-01-06,10,5,0.0,6.6,2,73,03:01 PM,04:05 AM,08:17 AM,06:12 PM,4,6,8,6,11,39,79,0.0,1021,10,10,177,7,LIT
2020-01-07,11,5,0.0,10.0,3,80,03:40 PM,05:06 AM,08:17 AM,06:13 PM,-1,5,7,5,18,0,59,0.0,1026,11,10,285,11,LIT
2020-01-01,6,-3,0.0,9.6,2,37,12:57 PM,No moonset,08:51 AM,06:10 PM,-4,-4,1,-4,32,11,71,0.0,1006,6,10,208,18,LNK
2020-01-02,5,1,0.0,4.8,1,44,01:22 PM,12:36 AM,08:52 AM,06:10 PM,0,0,2,0,18,83,82,0.0,1001,5,10,272,10,LNK
2020-01-03,2,-2,0.0,6.5,1,51,01:46 PM,01:35 AM,08:52 AM,06:11 PM,-4,-6,0,-6,27,52,77,0.0,1015,2,10,341,20,LNK
2020-01-04,6,-3,0.0,9.6,2,59,02:10 PM,02:33 AM,08:52 AM,06:12 PM,-6,-4,1,-4,29,17,63,0.0,1021,6,10,257,19,LNK
2020-01-05,6,1,0.0,9.6,1,66,02:37 PM,03:33 AM,08:52 AM,06:13 PM,-4,-1,3,-1,32,30,57,0.0,1023,6,10,289,17,LNK
2020-01-06,6,0,0.0,9.6,2,73,03:08 PM,04:35 AM,08:52 AM,06:14 PM,-5,-2,2,-2,25,27,60,0.0,1021,6,10,259,15,LNK
2020-01-07,7,-1,0.0,9.6,2,80,03:44 PM,05:39 AM,08:51 AM,06:15 PM,-5,-1,3,-1,26,13,62,0.0,1022,7,10,261,16,LNK
2020-01-01,25,23,0.0,8.7,5,37,11:51 AM,11:55 PM,07:04 AM,05:58 PM,18,26,26,24,9,28,68,0.1,1017,25,10,212,7,LNY
2020-01-02,26,22,0.0,8.7,6,44,12:24 PM,No moonset,07:05 AM,05:59 PM,18,26,26,24,14,11,70,0.0,1017,26,10,68,10,LNY
2020-01-03,26,23,0.0,11.0,6,51,12:57 PM,12:43 AM,07:05 AM,06:00 PM,19,26,26,24,24,30,73,0.3,1019,26,10,54,17,LNY
2020-01-04,27,22,0.0,11.0,6,59,01:32 PM,01:32 AM,07:05 AM,06:00 PM,19,26,26,25,14,20,74,0.1,1021,27,10,56,10,LNY
2020-01-05,26,22,0.0,11.0,7,66,02:09 PM,02:22 AM,07:06 AM,06:01 PM,19,26,26,24,20,4,71,0.0,1020,26,10,63,14,LNY
2020-01-06,26,22,0.0,11.0,6,73,02:49 PM,03:15 AM,07:06 AM,06:02 PM,18,26,26,24,33,2,70,0.0,1020,26,10,65,24,LNY
2020-01-07,26,22,0.0,11.0,6,80,03:34 PM,04:10 AM,07:06 AM,06:02 PM,17,26,26,24,32,1,66,0.0,1019,26,10,68,23,LNY
2020-01-01,13,12,0.0,5.1,3,37,12:59 PM,12:03 AM,08:28 AM,06:54 PM,10,12,13,12,15,90,84,5.0,1013,13,8,143,11,LRD
2020-01-02,24,14,0.0,10.3,5,44,01:30 PM,12:54 AM,08:28 AM,06:55 PM,8,18,19,18,32,38,57,0.8,1005,24,9,214,20,LRD
2020-01-03,18,14,0.0,10.3,5,51,02:00 PM,01:46 AM,08:29 AM,06:56 PM,0,17,17,17,49,3,32,0.0,1016,18,10,303,31,LRD
2020-01-04,20,10,0.0,10.3,5,59,02:32 PM,02:37 AM,08:29 AM,06:57 PM,1,14,15,14,19,1,42,0.0,1028,20,10,270,10,LRD
2020-01-05,22,12,0.0,10.3,5,66,03:06 PM,03:30 AM,08:29 AM,06:57 PM,2,16,16,16,32,0,40,0.0,1026,22,10,161,19,LRD
2020-01-06,22,13,0.0,8.4,4,73,03:43 PM,04:25 AM,08:29 AM,06:58 PM,7,16,17,16,24,39,56,0.0,1020,22,10,193,14,LRD
2020-01-07,19,13,0.0,8.4,4,80,04:24 PM,05:23 AM,08:29 AM,06:59 PM,3,15,16,15,24,43,43,0.0,1028,19,10,104,15,LRD
2020-01-01,1,-9,0.0,6.9,1,37,12:38 PM,No moonset,08:39 AM,05:38 PM,-8,-9,-5,-9,22,18,78,0.0,1007,1,10,206,13,LSE
2020-01-02,2,-2,0.0,5.2,1,44,01:00 PM,12:12 AM,08:39 AM,05:39 PM,-1,-3,0,-3,18,66,92,0.0,1000,2,8,243,11,LSE
2020-01-03,-5,-7,0.0,8.7,1,51,01:23 PM,01:12 AM,08:39 AM,05:40 PM,-8,-11,-5,-11,19,52,85,0.0,1011,-5,10,325,14,LSE
2020-01-04,-3,-9,0.1,3.4,1,59,01:45 PM,02:12 AM,08:39 AM,05:41 PM,-6,-10,-5,-10,15,74,90,0.1,1018,-3,10,271,11,LSE
2020-01-05,2,-5,0.0,8.7,1,66,02:10 PM,03:14 AM,08:39 AM,05:42 PM,-4,-6,-1,-6,32,24,77,0.0,1013,2,10,254,22,LSE
2020-01-06,0,-5,0.0,5.2,1,73,02:39 PM,04:18 AM,08:39 AM,05:43 PM,-6,-7,-2,-7,19,58,76,0.0,1018,0,10,246,12,LSE
2020-01-07,-2,-11,0.3,6.9,1,80,03:13 PM,05:24 AM,08:39 AM,05:44 PM,-7,-11,-5,-11,25,53,80,0.4,1018,-2,9,281,19,LSE
2020-01-01,3,-2,0.2,9.8,1,37,12:48 PM,No moonset,08:37 AM,06:13 PM,-4,-6,0,-6,33,44,76,0.7,1014,3,5,284,22,LWB
2020-01-02,9,-3,0.0,9.8,1,44,01:15 PM,12:30 AM,08:37 AM,06:14 PM,-3,2,2,2,5,45,72,0.6,1015,9,9,205,3,LWB
2020-01-03,10,3,0.0,4.9,2,51,01:40 PM,01:27 AM,08:37 AM,06:14 PM,6,6,7,6,9,96,98,36.7,1009,10,5,170,5,LWB
2020-01-04,8,1,1.7,4.9,2,59,02:06 PM,02:23 AM,08:37 AM,06:15 PM,5,3,6,3,22,96,93,10.6,1008,8,6,258,15,LWB
2020-01-05,3,-4,2.4,9.8,1,66,02:35 PM,03:22 AM,08:37 AM,06:16 PM,-4,-6,-1,-6,34,48,80,6.1,1018,3,7,286,22,LWB
2020-01-06,3,-4,0.0,9.8,2,73,03:07 PM,04:21 AM,08:37 AM,06:17 PM,-4,-4,1,-4,27,21,75,0.0,1020,3,10,281,17,LWB
2020-01-07,1,-6,4.9,4.9,1,80,03:45 PM,05:23 AM,08:37 AM,06:18 PM,-6,-6,-3,-6,15,63,80,9.2,1019,1,8,181,10,LWB
2020-01-01,8,0,0.0,5.1,2,37,12:25 PM,11:58 PM,08:31 AM,05:12 PM,1,1,5,1,38,76,81,9.6,1006,8,9,228,22,LWS
2020-01-02,5,-2,0.3,8.7,1,44,12:45 PM,No moonset,08:31 AM,05:13 PM,-3,-3,1,-3,24,46,75,0.4,1018,5,9,216,14,LWS
2020-01-03,7,2,0.0,8.7,1,51,01:06 PM,12:59 AM,08:31 AM,05:14 PM,0,1,4,1,15,32,80,1.9,1020,7,9,139,11,LWS
2020-01-04,6,-1,0.0,5.1,1,59,01:27 PM,02:02 AM,08:31 AM,05:15 PM,-3,0,4,0,26,49,66,3.0,1021,6,10,206,17,LWS
2020-01-05,5,-2,0.0,6.9,1,66,01:51 PM,03:06 AM,08:31 AM,05:16 PM,-5,-1,1,-1,15,66,69,1.4,1027,5,9,169,8,LWS
2020-01-06,5,-5,0.0,3.3,1,73,02:18 PM,04:11 AM,08:31 AM,05:17 PM,-3,-4,0,-4,28,79,76,1.7,1027,5,8,194,16,LWS
2020-01-07,7,4,0.0,3.3,2,80,02:51 PM,05:19 AM,08:31 AM,05:18 PM,3,3,5,3,18,88,82,2.2,1018,7,5,168,13,LWS
2020-01-01,8,2,0.0,9.8,3,37,12:43 PM,No moonset,08:31 AM,06:10 PM,-2,2,4,2,17,15,65,0.0,1013,8,10,258,11,LYH
2020-01-02,10,1,0.0,9.8,2,44,01:09 PM,12:25 AM,08:31 AM,06:10 PM,0,4,5,4,13,42,70,0.1,1016,10,10,237,8,LYH
2020-01-03,14,7,0.0,4.9,3,51,01:36 PM,01:22 AM,08:31 AM,06:11 PM,10,9,11,9,18,87,93,5.2,1010,14,7,207,11,LYH
2020-01-04,14,5,0.0,8.3,3,59,02:02 PM,02:18 AM,08:31 AM,06:12 PM,8,10,11,10,18,59,83,0.9,1007,14,6,248,11,LYH
2020-01-05,8,2,0.0,9.8,2,66,02:31 PM,03:16 AM,08:31 AM,06:13 PM,-3,1,5,1,24,4,57,0.0,1017,8,10,270,16,LYH
2020-01-06,9,2,0.0,9.8,3,73,03:03 PM,04:15 AM,08:31 AM,06:14 PM,-3,2,5,2,17,9,62,0.0,1019,9,10,262,10,LYH
2020-01-07,2,-2,2.6,6.6,1,80,03:41 PM,05:17 AM,08:31 AM,06:15 PM,-3,-2,0,-2,11,34,79,6.8,1018,2,8,168,6,LYH
2020-01-01,14,3,0.0,10.1,3,37,01:13 PM,12:10 AM,08:49 AM,06:55 PM,-2,5,8,5,35,4,54,0.0,1012,14,10,213,22,MAF
2020-01-02,13,7,0.0,10.0,3,44,01:42 PM,01:04 AM,08:49 AM,06:56 PM,-1,6,10,6,50,46,47,0.0,1002,13,10,271,33,MAF
2020-01-03,10,5,0.0,10.1,2,51,02:10 PM,01:57 AM,08:50 AM,06:57 PM,-3,4,7,4,30,39,53,1.7,1018,10,9,330,21,MAF
2020-01-04,14,5,0.0,10.1,3,59,02:40 PM,02:51 AM,08:50 AM,06:58 PM,-5,7,9,7,29,0,39,0.0,1026,14,10,240,17,MAF
2020-01-05,14,8,0.0,10.1,4,66,03:12 PM,03:46 AM,08:50 AM,06:58 PM,-3,8,10,8,27,0,38,0.0,1024,14,10,163,15,MAF
2020-01-06,14,7,0.0,10.1,4,73,03:47 PM,04:43 AM,08:50 AM,06:59 PM,-3,8,10,8,25,4,42,0.0,1022,14,10,172,16,MAF
2020-01-07,13,4,0.0,10.5,3,80,04:27 PM,05:42 AM,08:50 AM,07:00 PM,-7,5,8,5,26,8,37,0.0,1029,13,10,167,16,MAF
2020-01-01,-1,-6,0.0,8.7,1,37,01:08 PM,No moonset,09:10 AM,06:10 PM,-6,-8,-2,-8,28,47,75,0.1,1008,-1,10,254,20,MBS
2020-01-02,4,-5,0.0,3.4,1,44,01:31 PM,12:42 AM,09:10 AM,06:11 PM,0,-3,1,-3,33,70,85,0.0,1003,4,10,217,20,MBS
2020-01-03,4,-1,0.0,5.2,1,51,01:53 PM,01:42 AM,09:10 AM,06:12 PM,1,0,2,0,16,86,91,0.0,1006,4,7,270,9,MBS
2020-01-04,0,-4,0.0,3.4,1,59,02:16 PM,02:42 AM,09:10 AM,06:13 PM,-4,-5,-1,-5,17,88,80,0.0,1012,0,10,287,12,MBS
2020-01-05,1,-2,0.0,3.4,1,66,02:41 PM,03:44 AM,09:10 AM,06:14 PM,-3,-6,-1,-6,32,86,82,0.7,1011,1,8,244,22,MBS
2020-01-06,2,-5,0.0,8.7,2,73,03:11 PM,04:47 AM,09:10 AM,06:15 PM,-5,-6,-1,-6,37,31,71,0.0,1014,2,9,267,24,MBS
2020-01-07,2,-3,0.1,3.4,1,80,03:45 PM,05:53 AM,09:09 AM,06:16 PM,-5,-6,0,-6,32,85,71,0.2,1013,2,9,242,21,MBS
2020-01-01,9,-2,0.0,9.7,2,37,12:48 PM,No moonset,08:38 AM,06:06 PM,-3,-1,3,-1,28,1,69,0.0,1010,9,10,205,17,MCI
2020-01-02,8,4,0.0,4.8,2,44,01:13 PM,12:29 AM,08:39 AM,06:07 PM,4,3,6,3,19,67,90,0.3,1000,8,10,171,11,MCI
2020-01-03,3,-4,0.1,6.5,1,51,01:38 PM,01:26 AM,08:39 AM,06:08 PM,-1,-2,3,-2,29,83,76,0.7,1011,3,8,286,22,MCI
2020-01-04,4,-2,0.0,9.7,1,59,02:04 PM,02:23 AM,08:39 AM,06:09 PM,-6,-4,1,-4,27,21,59,0.0,1022,4,10,277,19,MCI
2020-01-05,7,1,0.0,9.7,2,66,02:31 PM,03:23 AM,08:39 AM,06:09 PM,-3,1,4,1,27,8,59,0.0,1023,7,10,283,16,MCI
2020-01-06,7,0,0.0,9.7,1,73,03:03 PM,04:23 AM,08:39 AM,06:10 PM,-4,0,3,0,17,37,61,0.0,1022,7,10,215,10,MCI
2020-01-07,7,1,0.0,9.7,2,80,03:40 PM,05:27 AM,08:39 AM,06:11 PM,-4,-1,3,-1,28,7,59,0.0,1023,7,10,267,17,MCI
2020-01-01,21,13,0.0,10.2,5,37,12:45 PM,No moonset,08:17 AM,06:40 PM,2,16,17,16,13,14,41,0.0,1019,21,10,180,9,MCO
2020-01-02,25,15,0.0,10.2,6,44,01:16 PM,12:38 AM,08:18 AM,06:40 PM,11,19,20,19,16,7,60,0.0,1017,25,10,131,11,MCO
2020-01-03,27,20,0.0,8.4,5,51,01:46 PM,01:30 AM,08:18 AM,06:41 PM,19,24,24,23,29,57,81,3.8,1016,27,10,186,19,MCO
2020-01-04,26,19,0.0,5.1,5,59,02:17 PM,02:22 AM,08:18 AM,06:42 PM,18,24,24,22,32,61,77,8.7,1017,26,9,228,22,MCO
2020-01-05,18,10,0.0,10.3,4,66,02:50 PM,03:16 AM,08:18 AM,06:43 PM,0,13,14,13,21,2,40,0.0,1025,18,10,202,16,MCO
2020-01-06,22,12,0.0,10.3,5,73,03:27 PM,04:11 AM,08:18 AM,06:43 PM,2,17,17,17,4,0,40,0.0,1024,22,10,223,4,MCO
2020-01-07,20,13,0.0,10.0,4,80,04:08 PM,05:09 AM,08:18 AM,06:44 PM,5,16,16,16,14,25,48,0.0,1023,20,10,255,10,MCO
2020-01-01,4,-1,0.0,8.7,2,37,12:35 PM,No moonset,08:29 AM,05:52 PM,-4,-4,1,-4,25,35,70,0.0,1010,4,10,271,17,MDT
2020-01-02,8,-1,0.0,7.0,1,44,01:00 PM,12:14 AM,08:29 AM,05:53 PM,-2,-1,2,-1,17,32,74,0.0,1014,8,10,214,10,MDT
2020-01-03,10,-1,0.0,3.5,2,51,01:25 PM,01:12 AM,08:29 AM,05:53 PM,6,5,7,5,14,94,94,19.7,1008,10,6,201,7,MDT
2020-01-04,12,4,0.0,3.5,3,59,01:50 PM,02:09 AM,08:30 AM,05:54 PM,8,7,9,7,17,86,92,7.7,1004,12,8,233,11,MDT
2020-01-05,5,0,0.0,8.7,2,66,02:17 PM,03:09 AM,08:30 AM,05:55 PM,-3,-2,2,-2,29,25,68,0.0,1012,5,10,287,19,MDT
2020-01-06,5,0,0.0,8.7,1,73,02:48 PM,04:10 AM,08:29 AM,05:56 PM,-4,-2,2,-2,21,41,69,0.0,1015,5,10,251,13,MDT
2020-01-07,4,-1,0.0,3.5,1,80,03:24 PM,05:14 AM,08:29 AM,05:57 PM,-4,-2,1,-2,14,84,72,0.1,1018,4,10,220,8,MDT
2020-01-01,2,-3,0.0,8.7,2,37,12:21 PM,11:58 PM,08:18 AM,05:31 PM,-7,-5,-1,-5,19,3,63,0.0,1011,2,10,235,14,MDW
2020-01-02,7,1,0.0,8.7,2,44,12:45 PM,No moonset,08:18 AM,05:32 PM,2,1,4,1,25,43,81,0.1,1003,7,8,208,15,MDW
2020-01-03,3,0,1.0,3.4,1,51,01:09 PM,12:57 AM,08:18 AM,05:33 PM,0,0,3,0,13,92,84,1.5,1007,3,7,181,10,MDW
2020-01-04,2,0,0.0,3.4,1,59,01:33 PM,01:56 AM,08:18 AM,05:34 PM,-5,-3,1,-3,14,72,67,0.0,1015,2,10,303,11,MDW
2020-01-05,5,-1,0.0,6.9,1,66,01:59 PM,02:57 AM,08:18 AM,05:35 PM,-5,-3,2,-3,29,19,63,0.0,1016,5,10,250,21,MDW
2020-01-06,3,0,0.0,6.9,1,73,02:29 PM,03:59 AM,08:18 AM,05:35 PM,-8,-3,1,-3,18,59,51,0.0,1019,3,10,255,13,MDW
2020-01-07,2,-1,0.0,5.2,1,80,03:05 PM,05:03 AM,08:18 AM,05:36 PM,-7,-4,1,-4,23,71,55,0.0,1017,2,10,257,16,MDW
2020-01-01,13,2,0.0,10.5,2,37,12:18 PM,No moonset,07:56 AM,06:01 PM,0,6,7,6,9,33,62,0.0,1019,13,10,170,5,MEI
2020-01-02,19,10,0.0,5.2,4,44,12:47 PM,12:08 AM,07:57 AM,06:01 PM,13,13,14,13,28,89,89,30.3,1009,19,7,179,17,MEI
2020-01-03,17,12,0.0,6.8,3,51,01:16 PM,01:01 AM,07:57 AM,06:02 PM,13,14,14,14,19,65,90,9.6,1009,17,8,208,12,MEI
2020-01-04,12,5,0.0,10.5,3,59,01:45 PM,01:55 AM,07:57 AM,06:03 PM,6,9,11,9,21,40,76,0.5,1021,12,9,289,14,MEI
2020-01-05,13,2,0.0,10.5,3,66,02:16 PM,02:50 AM,07:57 AM,06:04 PM,2,6,7,6,11,0,72,0.0,1028,13,10,246,6,MEI
2020-01-06,17,6,0.0,10.5,3,73,02:51 PM,03:47 AM,07:57 AM,06:04 PM,8,9,10,9,17,15,83,0.1,1022,17,8,224,10,MEI
2020-01-07,13,7,0.0,10.5,3,80,03:31 PM,04:47 AM,07:57 AM,06:05 PM,4,8,10,8,19,18,70,0.3,1025,13,10,306,12,MEI
2020-01-01,10,4,0.0,5.3,2,37,12:25 PM,No moonset,08:08 AM,05:59 PM,0,4,6,4,16,36,63,0.0,1018,10,10,210,10,MEM
2020-01-02,11,6,0.0,5.0,2,44,12:53 PM,12:11 AM,08:08 AM,06:00 PM,9,7,10,7,30,92,91,25.4,1007,11,7,161,18,MEM
2020-01-03,14,9,0.0,5.0,3,51,01:20 PM,01:06 AM,08:08 AM,06:00 PM,11,10,12,10,30,93,89,4.0,1006,14,9,213,20,MEM
2020-01-04,6,2,0.0,9.9,3,59,01:48 PM,02:02 AM,08:08 AM,06:01 PM,1,3,6,3,24,14,69,0.3,1021,6,10,301,17,MEM
2020-01-05,12,3,0.0,9.9,3,66,02:18 PM,02:58 AM,08:08 AM,06:02 PM,3,5,7,5,16,0,74,0.0,1026,12,10,220,11,MEM
2020-01-06,11,6,0.0,5.0,2,73,02:51 PM,03:57 AM,08:08 AM,06:03 PM,7,7,8,7,11,69,90,0.1,1021,11,8,178,7,MEM
2020-01-07,9,4,0.0,10.0,3,80,03:30 PM,04:57 AM,08:09 AM,06:04 PM,0,4,7,4,21,14,64,0.1,1024,9,10,289,14,MEM
2020-01-01,19,13,0.0,5.2,4,37,12:53 PM,No moonset,08:20 AM,06:52 PM,16,17,17,17,24,97,90,82.3,1012,19,5,130,16,MFE
2020-01-02,20,16,0.0,8.4,4,44,01:25 PM,12:50 AM,08:20 AM,06:53 PM,13,17,18,17,14,63,77,1.3,1006,20,10,202,8,MFE
2020-01-03,21,15,0.0,10.3,5,51,01:56 PM,01:41 AM,08:21 AM,06:54 PM,2,18,18,18,43,1,36,0.0,1015,21,10,311,28,MFE
2020-01-04,22,13,0.0,10.3,5,59,02:28 PM,02:31 AM,08:21 AM,06:55 PM,3,16,17,16,20,0,41,0.0,1028,22,10,246,13,MFE
2020-01-05,22,13,0.0,10.3,5,66,03:02 PM,03:24 AM,08:21 AM,06:55 PM,6,17,17,17,25,0,50,0.0,1027,22,10,160,16,MFE
2020-01-06,23,15,0.0,10.4,5,73,03:40 PM,04:18 AM,08:21 AM,06:56 PM,10,18,19,18,29,17,60,0.0,1020,23,10,155,19,MFE
2020-01-07,20,17,0.0,8.4,4,80,04:22 PM,05:15 AM,08:21 AM,06:57 PM,12,18,18,18,18,61,69,0.2,1026,20,10,124,13,MFE
2020-01-01,10,3,0.0,5.2,2,37,12:45 PM,No moonset,08:41 AM,05:50 PM,5,6,7,6,9,80,91,18.9,1020,10,8,260,6,MFR
2020-01-02,9,3,0.0,8.7,3,44,01:08 PM,12:24 AM,08:41 AM,05:50 PM,2,5,5,5,4,37,83,0.0,1024,9,9,152,2,MFR
2020-01-03,10,0,0.0,5.2,2,51,01:32 PM,01:24 AM,08:41 AM,05:51 PM,-2,3,4,3,9,63,67,1.0,1020,10,10,157,5,MFR
2020-01-04,7,-1,0.0,3.4,1,59,01:55 PM,02:23 AM,08:41 AM,05:52 PM,0,2,3,2,5,83,86,15.0,1029,7,9,147,3,MFR
2020-01-05,5,0,0.4,3.4,1,66,02:21 PM,03:24 AM,08:41 AM,05:53 PM,1,1,2,1,5,79,90,2.2,1033,5,8,206,4,MFR
2020-01-06,7,-4,0.0,8.7,2,73,02:52 PM,04:27 AM,08:41 AM,05:54 PM,-1,1,1,1,4,33,84,0.1,1034,7,10,129,2,MFR
2020-01-07,8,-2,0.0,8.7,1,80,03:27 PM,05:32 AM,08:40 AM,05:55 PM,1,3,4,3,5,45,84,2.8,1020,8,10,183,3,MFR
2020-01-01,13,4,0.0,8.7,3,37,12:09 PM,11:58 PM,07:47 AM,05:52 PM,1,7,8,7,9,17,62,0.0,1020,13,10,254,5,MGM
2020-01-02,19,8,0.0,5.4,3,44,12:37 PM,No moonset,07:47 AM,05:52 PM,9,12,13,12,27,71,75,1.8,1012,19,10,151,16,MGM
2020-01-03,15,13,0.0,3.8,3,51,01:06 PM,12:51 AM,07:47 AM,05:53 PM,14,14,15,14,22,82,91,3.5,1011,15,7,201,13,MGM
2020-01-04,13,6,0.0,5.4,3,59,01:35 PM,01:45 AM,07:48 AM,05:54 PM,7,10,12,10,26,51,75,1.3,1018,13,8,286,18,MGM
2020-01-05,12,4,0.0,8.7,3,66,02:07 PM,02:40 AM,07:48 AM,05:55 PM,2,6,7,6,12,0,69,0.0,1028,12,10,291,8,MGM
2020-01-06,16,6,0.0,8.7,4,73,02:41 PM,03:38 AM,07:48 AM,05:55 PM,5,9,10,9,15,22,74,0.0,1023,16,10,232,9,MGM
2020-01-07,13,7,0.0,8.7,3,80,03:22 PM,04:37 AM,07:48 AM,05:56 PM,5,8,11,8,27,35,68,0.1,1023,13,10,282,17,MGM
2020-01-01,10,-2,0.0,9.7,2,37,12:56 PM,No moonset,08:46 AM,06:14 PM,-3,-1,3,-1,36,1,65,0.0,1008,10,10,204,21,MHK
2020-01-02,8,2,0.0,6.5,2,44,01:21 PM,12:37 AM,08:46 AM,06:15 PM,2,2,5,2,19,64,82,1.4,1000,8,9,186,12,MHK
2020-01-03,4,0,0.0,4.9,1,51,01:46 PM,01:34 AM,08:46 AM,06:16 PM,-2,-3,2,-3,32,78,74,0.0,1013,4,10,286,25,MHK
2020-01-04,7,-3,0.0,9.7,2,59,02:12 PM,02:32 AM,08:46 AM,06:17 PM,-6,-3,1,-3,32,12,57,0.0,1023,7,10,263,19,MHK
2020-01-05,8,3,0.0,9.7,3,66,02:39 PM,03:31 AM,08:46 AM,06:18 PM,-4,2,5,2,29,19,53,0.0,1024,8,10,292,17,MHK
2020-01-06,8,-1,0.0,9.7,2,73,03:11 PM,04:31 AM,08:46 AM,06:19 PM,-5,0,3,0,23,22,56,0.0,1022,8,10,193,14,MHK
2020-01-07,10,-1,0.0,9.7,2,80,03:48 PM,05:34 AM,08:46 AM,06:19 PM,-6,0,4,0,31,2,53,0.0,1023,10,10,261,18,MHK
2020-01-01,1,-4,0.0,8.7,2,37,12:16 PM,11:50 PM,08:17 AM,05:22 PM,-4,-6,-1,-6,24,27,84,0.0,1001,1,10,263,15,MHT
2020-01-02,3,-5,0.0,8.7,1,44,12:39 PM,No moonset,08:17 AM,05:23 PM,-3,-4,-1,-4,18,25,85,0.0,1010,3,10,242,10,MHT
2020-01-03,3,-2,0.0,3.4,1,51,01:02 PM,12:49 AM,08:17 AM,05:24 PM,1,0,2,0,9,82,93,3.9,1008,3,7,229,5,MHT
2020-01-04,3,3,0.0,3.4,1,59,01:26 PM,01:49 AM,08:17 AM,05:25 PM,3,2,3,2,11,84,97,6.6,1005,3,6,169,6,MHT
2020-01-05,0,-3,0.1,8.7,2,66,01:51 PM,02:50 AM,08:17 AM,05:26 PM,-3,-4,0,-4,23,40,79,0.8,1003,0,7,313,16,MHT
2020-01-06,2,-5,0.5,3.4,1,73,02:20 PM,03:53 AM,08:17 AM,05:27 PM,-5,-5,-2,-5,13,52,78,0.7,1010,2,8,239,8,MHT
2020-01-07,1,-3,0.0,6.9,1,80,02:54 PM,04:58 AM,08:16 AM,05:28 PM,-6,-4,-1,-4,13,41,70,0.0,1015,1,10,225,8,MHT
2020-01-01,25,21,0.0,10.3,6,37,12:39 PM,No moonset,08:08 AM,06:41 PM,13,24,24,23,19,6,54,0.0,1017,25,10,39,15,MIA
2020-01-02,25,23,0.0,6.8,5,44,01:11 PM,12:35 AM,08:08 AM,06:42 PM,18,26,26,24,22,37,68,0.0,1017,25,10,116,18,MIA
2020-01-03,27,22,0.0,10.0,7,51,01:43 PM,01:26 AM,08:08 AM,06:43 PM,21,27,27,25,32,41,78,0.0,1017,27,10,158,24,MIA
2020-01-04,29,24,0.0,10.4,7,59,02:15 PM,02:17 AM,08:08 AM,06:43 PM,20,28,28,26,29,31,73,0.0,1018,29,10,205,22,MIA
2020-01-05,21,16,0.0,10.4,5,66,02:49 PM,03:09 AM,08:09 AM,06:44 PM,8,19,19,19,34,20,50,0.2,1023,21,10,177,28,MIA
2020-01-06,22,16,0.0,10.4,5,73,03:27 PM,04:03 AM,08:09 AM,06:45 PM,9,19,20,19,21,19,54,0.0,1023,22,10,190,16,MIA
2020-01-07,25,21,0.0,10.4,6,80,04:09 PM,05:00 AM,08:09 AM,06:46 PM,11,23,23,22,12,25,50,0.0,1022,25,10,212,10,MIA
2020-01-01,1,-6,0.0,8.7,2,37,12:23 PM,11:58 PM,08:23 AM,05:28 PM,-7,-8,-3,-8,29,5,71,0.0,1009,1,10,243,21,MKE
2020-01-02,5,0,0.0,3.4,1,44,12:46 PM,No moonset,08:23 AM,05:29 PM,1,-1,3,-1,34,70,86,0.0,1001,5,10,229,22,MKE
2020-01-03,1,-1,0.0,5.2,1,51,01:09 PM,12:58 AM,08:23 AM,05:30 PM,-3,-4,0,-4,18,86,80,0.0,1008,1,10,303,14,MKE
2020-01-04,0,-2,0.0,5.2,1,59,01:33 PM,01:58 AM,08:23 AM,05:30 PM,-4,-5,-1,-5,20,68,76,0.0,1015,0,10,314,15,MKE
2020-01-05,3,-2,0.0,6.9,1,66,01:58 PM,02:59 AM,08:23 AM,05:31 PM,-4,-5,1,-5,42,36,70,0.0,1013,3,10,252,30,MKE
2020-01-06,3,-2,0.0,8.7,2,73,02:27 PM,04:02 AM,08:23 AM,05:32 PM,-7,-5,0,-5,34,33,59,0.0,1018,3,10,261,23,MKE
2020-01-07,1,-4,0.0,5.2,1,80,03:02 PM,05:07 AM,08:22 AM,05:33 PM,-7,-7,0,-7,36,63,64,0.0,1016,1,10,267,26,MKE
2020-01-01,0,-3,0.2,8.7,2,37,01:17 PM,No moonset,09:17 AM,06:20 PM,-5,-7,-1,-7,31,26,73,0.3,1009,0,10,256,22,MKG
2020-01-02,5,-2,0.0,3.4,1,44,01:40 PM,12:51 AM,09:17 AM,06:21 PM,2,-1,4,-1,42,58,83,0.0,1002,5,10,218,29,MKG
2020-01-03,4,1,0.0,3.4,1,51,02:02 PM,01:51 AM,09:17 AM,06:22 PM,1,0,3,0,14,97,86,0.0,1006,4,10,273,10,MKG
2020-01-04,0,-3,0.2,3.4,1,59,02:25 PM,02:51 AM,09:17 AM,06:23 PM,-4,-5,0,-5,19,86,78,0.2,1014,0,10,221,14,MKG
2020-01-05,2,-4,0.0,3.4,1,66,02:51 PM,03:52 AM,09:17 AM,06:24 PM,-3,-4,1,-4,42,64,73,0.1,1012,2,9,258,30,MKG
